"","Row.names","PC1","PC2","PC3","X","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"4252","6191",0.121270990040539,-0.00312992332659711,-0.000573774871267107,6191,2117042,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.13957516707256,0.0356327292751788,2449.92576973672,0
"4253","6192",-0.00980900603465836,-0.00277607917535808,-0.00157330478975143,6192,2117043,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.56769879941254,0.0940247265292889,1549.17952791541,11.4795093806205
"4254","6193",-0.00980900603465836,-0.00277607917535808,-0.00157330478975143,6193,2117044,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.56769879941254,0.0940247265292889,2126.18672529493,0
"4255","6194",-0.00980900603465836,-0.00277607917535808,-0.00157330478975143,6194,2117046,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.30319138146796,0.0913268838380187,1884.8452878635,0
"4256","6195",-0.00980900603465836,-0.00277607917535808,-0.00157330478975143,6195,2117047,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.88447519648249,0.01539380400259,1555.39052835881,0
"4257","6196",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6196,2117050,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,-1.08520715596787,0.0237787147950211,2164.05040547438,0
"4258","6197",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6197,2117056,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,9.44067496954711,0.0339794661412272,1367.0773685742,0
"4259","6198",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6198,2117060,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.56247264679854,0.0277591126871194,856.734990818367,0
"4260","6199",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6199,2117061,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.417671327112,0.0181458391671346,812.67262315719,0
"4261","62",-0.00980900603465712,-0.00277607917535634,-0.0015733047897488,62,105037,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9728,6.65176891052461,0.00723822947387088,401.141413982424,91.2407429802206
"4262","620",-0.00980900603465742,-0.00277607917535643,-0.00157330478974953,620,319025,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,7.13644566838118,0.131382190171289,375.835779497391,244.989598568851
"4263","6200",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6200,2117062,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.34448842129845,0.0343069771753639,1210.76879907171,0
"4264","6201",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6201,2117065,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.40407885852421,0.00882473376393373,903.036094806967,0
"4265","6202",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6202,2117066,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.74490748239572,0.0283528736986479,1325.5042832436,0
"4266","6203",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6203,2117067,"PIPA",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.362258458133787,0.0103868907109313,1501.87231799582,0
"4267","6204",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6204,2117068,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,3.00313830011341,0.0280552077947202,1954.2993961406,0
"4268","6205",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6205,2117069,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.48405799863166,0.0130698108370969,1292.7615527405,0
"4269","6206",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6206,2117072,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.750139224749,0.0555716324493499,1771.26600203482,0
"4270","6207",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6207,2117073,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.3235838108426,0.0951148591800846,1282.83261110647,0
"4271","6208",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6208,2117074,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.14061816169963,0.0401149965936881,2238.54407964378,0
"4272","6209",0.0576776939412526,-0.00255186676427905,-0.00282943761448161,6209,2117075,"PIPA",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,19.6717320295679,0.152745020215699,1328.43731024921,0
"4273","621",-0.00980900603465742,-0.00277607917535643,-0.00157330478974953,621,319026,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,6.92858802755453,0.00125663706143592,220.22963516977,378.528466228341
"4274","6210",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6210,2117077,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.87297617013461,0.0404707819617071,1615.34108953254,0
"4275","6211",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6211,2117078,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,7.74699906138916,0.0459960580412082,1407.07444466719,41.0202013693105
"4276","6212",-0.00980900603465836,-0.00277607917535807,-0.00157330478975143,6212,2117079,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,-137.85267317659,0.069746498502347,1077.03336944672,42.8079539155772
