"","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"2549",1119087,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0,0.00180955736846772,435.235009262399,217.253507791799
"2550",1119090,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,6.6185844017808,0.00679290871522453,154.365318022476,353.061171769025
"2551",1119091,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.57453676467872,0.0055417694409324,159.860241646913,537.937043063943
"2552",1119092,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,18.8722223064764,0.037668481314705,213.24204141179,226.979793030495
"2553",1119093,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.617599549729108,0.00057255526111674,226.58392441448,316.412278779372
"2554",1119094,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,3.14006703152668,0.00465662571078347,179.214406432592,375.031495203583
"2555",1119095,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,0.880838702072665,0.00785398163397448,803.340286812407,96.0136131799264
"2556",1119097,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,2.53403843354894,0.00352565235549115,581.099324645888,182.066841223032
"2557",1119098,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,0.271917366157079,0.001661902513749,544.21260166757,191.810920814238
"2558",1119100,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,4.30439405150779,0.0109358840271461,814.568596078494,57.7734396126091
"2559",1121001,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,4.81351592856785,0.00101787601976309,550.620698118507,44.3450133124478
"2560",1121002,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.8016,3.72440009497062,0.00119459060652752,420.710902402253,92.2263025260595
"2561",1121005,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,9.46359216364765,0.101222900696827,1087.20869709395,0
"2562",1121006,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,13.4743733144646,0.0113097335529233,278.62685720937,108.487622839281
"2563",1121007,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,-2.52969932664218,0.0674256469295075,2041.32204443504,0
"2564",1121008,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,14.961240614515,0.141862543263664,1697.13010233055,0
"2565",1121010,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,0.843233108880726,0.0665083018746593,1331.18787300709,0
"2566",1121012,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,2.13484059812685,0.000804247719318987,79.1931001746687,275.715522976992
"2567",1121013,"QULA",94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,16.1067648379001,0.0380132711084365,36.1996295193044,90.6899680977744
"2568",1121014,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,4.51267118303237,0.0036316811075498,329.420372665855,68.9317277408567
"2569",1121015,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,6.69379558816467,0.00453645979178366,440.907901489793,57.4258612812378
"2570",1121019,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,6.35389888046832,0.0055417694409324,416.989061865707,65.5654011907756
"2571",1121023,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,5.29371042624952,0.0716314540945009,1505.14280248431,0
"2572",1121026,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,3.05473126236038,0.0539128715282544,1783.94826191935,0
"2573",1121028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,4.35067785851322,0.109858353503381,1056.84712376695,0
"2574",1121030,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,2.43423897469342,0.0611361784370208,1513.37799098855,0
"2575",1121032,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,1.24966278914742,0.00196349540849362,800.722670482137,83.5190452550751
"2576",1121033,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,6.29459775274258,0.0021237166338267,393.012402459271,127.784787200708
"2577",1121034,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,3.81841407795052,0.084496276010951,707.470626779814,70.719227970099
"2578",1121035,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,10.8188398875263,0.00679290871522453,577.164253377631,100.668155346808
"2579",1121036,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,3.28036482151199,0.00430084034276443,527.441769224495,199.661837873566
"2580",1121037,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,7.57318792126841,0.00916088417786784,275.504576860507,361.221029352467
"2581",1121038,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,3.05473126236037,0.00264207942166902,345.40096805811,184.016518098134
"2582",1121040,"QULA",96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,6.09355246606261,0.0271716348608981,199.555993271955,410.561359738584
"2583",1121042,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,28.9968050889208,0.0179078635236252,350.414785951451,246.379120326681
"2584",1121043,"QULA",81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,6.46960839798199,0.0467594650560305,55.8645018624086,474.741567475283
"2585",1121044,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.3908479056258,0.00090792027688745,350.145509005062,267.098195410238
"2586",1121046,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,25.5139486117599,0.0280552077947202,288.660151948093,189.822734765556
"2587",1121047,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.05706495782236,0.00430084034276443,643.084001341398,185.967081159439
"2588",1121049,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,8.40051097149101,0.00933131557932508,322.730678625285,195.7674389456
"2589",1121052,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,25.7453676467872,0.0183853856069709,259.775725434402,188.147183576112
"2590",1121053,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,10.0739598685322,0.00528101725068444,392.783372011802,121.833011247082
"2591",1121054,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,3.39752070799456,0.000706858347057703,415.986398275625,152.392213418877
"2592",1121056,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.8016,2.33588588480682,0.00119459060652752,279.990485753657,124.14265655736
"2593",1121058,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,3.6318324809597,0.000855298599939821,377.592561291645,156.105973755067
"2594",1121064,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,120.974300560521,0.101222900696827,94.1519811264266,110.461941818785
"2595",1121065,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,3.64918890858675,0.000660519855417254,176.927401691262,143.697996454155
"2596",1121066,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,5.87081164484883,0.00159043128087983,162.82742814601,132.582499036279
"2597",1121067,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,4.21182643749687,0.00145220120412188,262.596987014984,128.676525616055
"2598",1121068,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,6.70392017094712,0.000660519855417254,252.819337265435,108.140280602236
"2599",1121069,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.8016,1.8441204353738,0.000660519855417254,258.115935844051,101.198505506955
"2600",1121071,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,2.38506242975012,0.00125663706143592,246.597006287665,71.7697120132604
"2601",1121072,"PIPA",100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.8016,2.56151944395843,0.00057255526111674,426.224033333074,73.713003314593
"2602",1123008,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,1.9844182253591,0.0013854423602331,200.577213522908,86.6755641075497
"2603",1123019,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,10.4427839556069,0.099538221636339,1371.85333791387,67.9315003331377
"2604",1123020,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,16.7272571255671,0.112220831178881,1274.71184219234,60.0381511418885
"2605",1123022,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,22.2162273626209,0.0232352192659501,558.8202744139,18.6667512851555
"2606",1123023,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,1.67344889704117,0.00113411494794592,915.838443070822,17.0698076836154
"2607",1123024,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.192,2.17533892925662,0.0271716348608981,1812.85782503716,0
"2608",1123025,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.192,1.80506847321295,0.0759644957619646,1107.16622825498,0
"2609",1123026,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,11.9397758384398,0.0759644957619646,1606.41149056996,0
"2610",1123027,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,8.7172657756846,0.143200861734093,1699.72862696358,0
"2611",1123028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,6.71259838476064,0.00785398163397448,357.892898067724,11.7753596117937
"2612",1123029,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,3.05907036926711,0.096761839128729,1577.17768071718,0
"2613",1123030,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.192,2.54560938530031,0.00090792027688745,766.252943778254,6.15405373155387
"2614",1123032,"PIPA",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,5.43834732314157,0.0055417694409324,655.291668603694,0
"2615",1123033,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,3.12415697286856,0.000855298599939821,626.092598661169,0
"2616",1123037,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,2.4472562954137,0.00113411494794592,383.707233436081,5.92454547336087
"2617",1123040,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,2.71917366157078,0.00622113885227119,13.0215506398501,247.043513283147
"2618",1123041,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,20.6194360209325,0.01539380400259,241.492120158906,0
"2619",1123046,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8016,4.22512659125851,0.00113411494794592,210.109801960623,89.4478804663468
"2620",1123047,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,16.3960386316843,0.0330063578167778,329.586967034612,9.49064300185482
"2621",1123048,"PIPA",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,1.73564276270476,0.00395919214168654,537.899423003798,15.8335374995806
"2622",1123050,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,19.9844800435763,0.0172033613710577,319.062563810061,24.1730269130499
"2623",1123051,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,24.0343131565541,0.0581068977207968,336.462972975807,2.87768161231342
"2624",1123052,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,11.7155886482571,0.0366435367114714,473.635534312378,9.37721998892024
"2625",1123054,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,1.184576185546,0.00237582944427728,14.9117293317164,441.584017648524
"2626",1123055,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,0.446928011396474,0.00196349540849362,439.61156403955,46.5872768129428
"2627",1123058,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,7.60211530064683,0.00237582944427728,220.435390903083,84.4900438322248
"2628",1301001,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,6.16867275444692,0.00738981131940659,678.552998313367,206.836243882167
"2629",1301002,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,10.4348576500457,0.0229658276959048,682.529347994898,214.844895344761
"2630",1301003,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,2.77446146082017,0.0283528736986479,10.9215275153107,747.754622839815
"2631",1301007,"QULA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,5.11509803867573,0.00430084034276443,55.2392816715994,417.7875433979
"2632",1301008,"PICL",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,38.642122714831,0.183224752140827,0,441.447683612823
"2633",1301009,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,3.30773457277002,0.000660519855417254,252.741618733936,271.379676916781
"2634",1301010,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,5.99571931273346,0.000804247719318987,297.566148637746,197.910920801367
"2635",1301011,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,-45.1451721232573,0.081433223173701,102.29227135491,272.959263422819
"2636",1301013,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,10.4752134531122,0.0024630086404144,304.495193934355,15.7083594208992
"2637",1301035,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,16.939348337153,0.0467594650560305,1026.50158792223,45.1104407848696
"2638",1301040,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,19.8536138300249,0.0390570652675917,826.268351141762,31.3162083003557
"2639",1301041,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,8.94745805130993,0.0271716348608981,943.189301120461,23.2509883417928
"2640",1301042,"PIPA",94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,4.87728705631972,0.0143138815279185,960.120336667401,21.5682889228944
"2641",1301043,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,-7.54653517343086,0.0295592452776264,933.027320257642,18.7524027363417
"2642",1301044,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,12.0707089529189,0.0188691908756237,868.605392643136,19.3290693979054
"2643",1301046,"PIPA",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.192,0.864767208567327,0.004185386812745,1359.5525105677,16.1385645108945
"2644",1301047,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,-44.4447106843177,0.0702153812058953,1541.31692643813,15.2672424987297
"2645",1301048,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,6.01445593558575,0.0186265028431339,1900.16561130201,15.2274406583431
"2646",1301049,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,4.32815987887947,0.0134782178820636,1743.81993771955,19.6635364695365
"2647",1301050,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,15.7315568025206,0.0130698108370969,117.661369042712,14.476081324038
"2648",1301051,"PIPA",98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.192,11.6383253486353,0.0174366246255867,1081.03856301355,5.16665341311365
"2649",1301052,"PIPA",97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,16.5458792572548,0.0286521103989023,1363.76260869512,4.99484076758019
"2650",1301054,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,19.8262295350869,0.0206119894002026,402.503061875362,28.7274527224987
"2651",1301059,"PIPA",92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.192,2.04661572694267,0.00342119439975928,1152.16444412903,5.58751263724436
"2652",1301061,"PIPA",87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,2.49629467539763,0.146574146845885,829.907654911246,29.7132653687942
"2653",1301062,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,13.8823962548675,0.0196066797510539,695.704923159992,27.7778922510301
"2654",1303001,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,0,0.010028749148422,968.600119029392,0
"2655",1303002,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,12.5910105567403,0.0226980069221863,1079.81802882107,0
"2656",1303003,"PIPA",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,8.85521621572943,0.026590440219984,855.458096369472,18.448971094259
"2657",1303004,"PIPA",85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,-0.330052817936527,0.0103868907109313,1178.23432827607,0
"2658",1303005,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,0.588041701825786,0.00801184666481737,1269.8146407222,22.1962042956789
"2659",1303006,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,4.66974292626356,0.0193592793295837,1160.12674642721,22.7095647310512
"2660",1303007,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,6.35748026165081,0.029864765163188,740.927530931918,65.6596269372816
"2661",1303008,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,15.8295637528249,0.0494808696922026,808.885963139904,54.6158589225904
"2662",1303009,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,2.6519527729398,0.00967689077121996,1129.37879833652,22.4230067971197
"2663",1303010,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,2.86958585376258,0.00567450173054657,891.310190753757,154.6219176869
"2664",1303011,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,4.2532133874703,0.00899202357273739,878.134294868165,156.219815749555
"2665",1303012,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,11.6873288237874,0.041547562843725,916.875285616708,20.3409197749278
"2666",1303013,"QULA",95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.4968,1.59549549980672,0.0263021990940171,47.6757199342621,779.066933467243
"2667",1303014,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,12.0375595432572,0.0206119894002026,704.140961509522,52.3244875309472
"2668",1303015,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,6.43386803174091,0.0254469004940773,1336.18800813082,8.174460867407
"2669",1303016,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,15.9448660473005,0.0411870650867256,927.127563173944,0
"2670",1303018,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,11.4797846937313,0.0522792433483877,1194.44848031603,0
"2671",1303020,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4968,15.588870213107,0.0183853856069709,684.563006174125,18.9121024870894
"2672",1303022,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,8.9589882807575,0.036305030103047,1259.98293565526,0
"2673",1303023,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,16.2345630621706,0.0471435247579318,818.892510567051,0
"2674",1303024,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,12.7409035395586,0.0193592793295837,647.196512893023,252.237959547038
"2675",1303025,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,13.7152079278778,0.0226980069221863,967.517744823391,20.5110129429868
"2676",1303026,"PIPA",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,8.63758313490665,0.0394081382466304,577.534439100645,257.451566360238
"2677",1303027,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,4.92917308883377,0.0624580035460187,1227.66093782669,8.44021567895659
"2678",1303028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,3.54698683380698,0.0013854423602331,532.869644472239,355.04903339333
"2679",1303030,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,5.37452820124594,0.0211240690027378,1347.19714541952,10.89695831593
"2680",1303031,"PIPA",97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,15.6883184420922,0.014957122623741,777.577765578241,201.474568780014
"2681",1303033,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,13.6460265511924,0.0506707479097498,1298.2300792459,9.31969319338211
"2682",1303034,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192,15.8137096873345,0.0307907495978336,1146.13290118379,30.7638953559029
"2683",1303035,"PIPA",90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,3.40862408043621,0.00817128249198705,1173.85086940294,30.0183193180984
"2684",1303036,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,11.14252548239,0.141862543263664,824.814346418246,26.4784416760851
"2685",1303037,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,14.0481433031762,0.0219039693789914,897.857043500287,15.4638338889885
"2686",1303039,"QULA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,5.17130790723261,0.0024630086404144,0,615.546369307272
"2687",1303041,"PIPA",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,6.15714252499936,0.0232352192659501,1238.8376992556,36.4241849086609
"2688",1303042,"QULA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.8872,4.86431554819121,0.00865901475145687,12.8132355768405,981.861337177333
"2689",1303043,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,15.5081586069741,0.0526852941988642,1041.26906875797,57.2896842313255
"2690",1303044,"PIPA",65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,1.26111884582735,0.00567450173054657,1784.72408764873,44.1072538613277
"2691",1303046,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,0,0.0188691908756237,1906.89084401406,13.7254055967348
"2692",1303048,"QULA",82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,0.593806816549565,0.00817128249198705,28.2383745479963,403.796044495332
"2693",1303050,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,2.0884128086901,0.045238934211693,1538.21369381837,12.6444791613583
"2694",1303051,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,-6.50160812974535,0.0254469004940773,1462.77992649795,19.5005915595882
"2695",1303052,"QULA",95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.8872,-3.48068801448349,0.00608212337734984,50.0474320370162,573.749032798354
"2696",1303053,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,3.52825021095469,0.00273397100678652,453.655598526438,97.6886244448712
"2697",1303054,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,2.93011955836229,0.00152053084433746,926.855554927998,39.8889700515084
"2698",1303055,"PIPA",90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,12.6601919334257,0.0433736135736241,1009.48010669107,32.8573130371423
"2699",1303056,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,10.9983976142955,0.0646924613208844,894.488052538116,30.1497015579227
"2700",1303057,"PIPA",87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,11.9323461995481,0.0433736135736241,732.338270601872,28.9391051312093
"2701",1303058,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,22.496918930879,0.0201061929829747,524.020212717848,11.6659350122865
"2702",1303059,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,11.6224712831449,0.036305030103047,1021.43528412415,10.7182768684496
"2703",1303060,"PIPA",87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,6.42089652361239,0.0156145008865047,1292.73344069627,12.6202632997083
"2704",1303061,"PIPA",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,16.6150606339402,0.0494808696922026,996.200006669633,8.85867501695049
"2705",1303062,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,17.4337069247173,0.045238934211693,955.981014432881,6.76366843105369
"2706",1303063,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,10.6986116486588,0.0611361784370208,1413.60902114184,13.9546788739881
"2707",1303064,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,3.89721755327675,0.0213824649984955,1828.20594778241,11.4327301044204
"2708",1303065,"PIPA",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,9.83096188272955,0.0226980069221863,1294.91737201036,0
"2709",1303066,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,0.714874225748987,0.01188228881404,1414.90483805821,0
"2710",1303067,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,0.252223769165474,0.00594467869875529,1233.70529310718,0
